,PassengerId,groupID,MemberID,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,cabin_sec,cabin_num,cabin_side
6321,6680_01,6680,01,Earth,0,G/1082/P,TRAPPIST-1e,36.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",361.0,512.0,34.0,0.0,Letta Puckley,True,G,1082,P
6322,6681_01,6681,01,Earth,0,F/1280/S,55 Cancri e,22.0,0,0.0,833.0,381.0,0.0,12.0,Belly Lerez,True,F,1280,S
6323,6683_01,6683,01,Earth,1,G/1083/P,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,Patsyn Coolerson,True,G,1083,P
6324,6684_01,6684,01,Europa,0,C/210/P,TRAPPIST-1e,57.0,0,0.0,218.0,0.0,8522.0,0.0,Geons Exhaft,False,C,210,P
6325,6684_02,6684,02,Europa,0,C/210/P,TRAPPIST-1e,30.0,0,0.0,"<bound method Series.mean of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: FoodCourt, Length: 8693, dtype: object>",335.0,143.0,764.0,Ziba Exhaft,True,C,210,P
6326,6684_03,6684,03,Europa,0,C/210/P,TRAPPIST-1e,46.0,0,0.0,370.0,0.0,2395.0,1638.0,Duhrkab Exhaft,False,C,210,P
6327,6691_01,6691,01,Earth,0,F/1390/P,TRAPPIST-1e,28.0,0,62.0,202.0,542.0,0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Pamont Schwardson,True,F,1390,P
6328,6692_01,6692,01,Europa,1,B/256/S,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Sino Syncepul,True,B,256,S
6329,6693_01,6693,01,Earth,0,E/428/P,TRAPPIST-1e,55.0,0,0.0,0.0,719.0,274.0,0.0,Cinda Cleman,False,E,428,P
6330,6694_01,6694,01,Earth,1,G/1084/P,TRAPPIST-1e,66.0,0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,0.0,Ger Mcneiley,True,G,1084,P
6331,6697_01,6697,01,Earth,0,G/1085/P,TRAPPIST-1e,20.0,0,0.0,1.0,34.0,0.0,774.0,Mariel Irwines,False,G,1085,P
6332,6698_01,6698,01,Earth,0,F/1393/P,PSO J318.5-22,31.0,0,239.0,321.0,0.0,0.0,124.0,Julion Hayersents,False,F,1393,P
6333,6699_01,6699,01,Mars,0,E/429/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Powhex Paie,False,E,429,P
6334,6702_01,6702,01,Earth,1,G/1087/P,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Dell Carverson,True,G,1087,P
6335,6706_01,6706,01,Europa,1,B/224/P,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Asellah Dishocatal,True,B,224,P
6336,6706_02,6706,02,Europa,1,B/224/P,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Arix Dishocatal,True,B,224,P
6337,6707_01,6707,01,Earth,1,G/1091/S,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,Scotte Thomason,True,G,1091,S
6338,6708_01,6708,01,Europa,0,A/67/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Muonons Sysilstict,True,A,67,P
6339,6708_02,6708,02,Europa,0,A/67/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",,True,A,67,P
6340,6708_03,6708,03,Europa,0,A/67/P,TRAPPIST-1e,36.0,0,994.0,526.0,0.0,7.0,1279.0,Furuson Sysilstict,False,A,67,P
6341,6708_04,6708,04,Europa,1,A/67/P,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Elebi Sysilstict,True,A,67,P
6342,6708_05,6708,05,Europa,1,A/67/P,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,Ashird Sysilstict,True,A,67,P
6343,6708_06,6708,06,Europa,1,A/67/P,55 Cancri e,41.0,1,0.0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Shamak Sysilstict,True,A,67,P
6344,6709_01,6709,01,Earth,1,G/1092/S,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Lanedy Antoshipson,True,G,1092,S
6345,6711_01,6711,01,Mars,0,D/210/P,TRAPPIST-1e,25.0,1,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",280.0,714.0,0.0,0.0,Igrish Perle,False,D,210,P
6346,6713_01,6713,01,Earth,0,F/1395/P,55 Cancri e,24.0,0,700.0,0.0,0.0,0.0,0.0,Raulia Sweene,False,F,1395,P
6347,6718_01,6718,01,Earth,0,G/1088/P,TRAPPIST-1e,37.0,0,18.0,238.0,0.0,528.0,0.0,Dawne Mcfaddoxter,False,G,1088,P
6348,6718_02,6718,02,Earth,1,G/1088/P,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Timmy Mcfaddoxter,False,G,1088,P
6349,6718_03,6718,03,Earth,1,G/1088/P,TRAPPIST-1e,"<bound method Series.mode of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: Age, Length: 8693, dtype: object>",0,0.0,0.0,0.0,0.0,0.0,Garlie Mcfaddoxter,True,G,1088,P
6350,6719_01,6719,01,Mars,1,F/1396/P,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Panter Cres,True,F,1396,P
6351,6720_01,6720,01,Europa,0,A/81/S,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,Genubik Guieroolow,True,A,81,S
6352,6721_01,6721,01,Earth,0,G/1095/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Lan Cleminglas,True,G,1095,S
6353,6722_01,6722,01,Europa,1,E/445/S,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Phargak Dicely,True,E,445,S
6354,6722_02,6722,02,Europa,0,E/445/S,55 Cancri e,27.0,0,0.0,33.0,9.0,1847.0,2035.0,Saleh Dicely,False,E,445,S
6355,6722_03,6722,03,Europa,1,E/445/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,Skyrmak Dicely,True,E,445,S
6356,6724_01,6724,01,Europa,1,C/213/P,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Jihoton Haftent,True,C,213,P
6357,6724_02,6724,02,Europa,1,C/213/P,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,Scelava Haftent,True,C,213,P
6358,6725_01,6725,01,Europa,0,C/214/P,TRAPPIST-1e,32.0,0,0.0,390.0,60.0,5015.0,211.0,Caphira Cratrave,False,C,214,P
6359,6726_01,6726,01,Earth,0,G/1089/P,TRAPPIST-1e,29.0,0,68.0,74.0,713.0,37.0,15.0,Lillia Dyers,True,G,1089,P
6360,6727_01,6727,01,Earth,0,G/1090/P,TRAPPIST-1e,29.0,0,0.0,316.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",338.0,Andyn Humphreyes,True,G,1090,P
6361,6729_01,6729,01,Europa,0,A/82/S,TRAPPIST-1e,41.0,0,0.0,371.0,0.0,1701.0,21.0,Becruxa Dedometeel,False,A,82,S
6362,6729_02,6729,02,Europa,1,A/82/S,55 Cancri e,48.0,0,0.0,0.0,0.0,0.0,0.0,Izarkar Dedometeel,True,A,82,S
6363,6729_03,6729,03,Europa,0,A/82/S,TRAPPIST-1e,27.0,0,2664.0,15.0,0.0,109.0,2.0,Rassias Brathful,False,A,82,S
6364,6730_01,6730,01,Earth,0,G/1096/S,TRAPPIST-1e,14.0,0,0.0,6.0,791.0,49.0,0.0,Dell Kerristicey,True,G,1096,S
6365,6731_01,6731,01,Earth,0,F/1397/P,TRAPPIST-1e,32.0,0,3135.0,2.0,0.0,0.0,0.0,Tin Rochan,False,F,1397,P
6366,6734_01,6734,01,Europa,0,C/249/S,55 Cancri e,47.0,0,0.0,2699.0,0.0,671.0,8.0,Pleion Sparsaxle,True,C,249,S
6367,6734_02,6734,02,Europa,1,C/249/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Shail Sparsaxle,True,C,249,S
6368,6734_03,6734,03,Europa,1,C/249/S,55 Cancri e,37.0,1,0.0,0.0,0.0,0.0,0.0,Alhaino Sparsaxle,True,C,249,S
6369,6734_04,6734,04,Europa,1,C/249/S,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,Wein Sparsaxle,True,C,249,S
6370,6736_01,6736,01,Mars,0,D/203/S,TRAPPIST-1e,33.0,0,1373.0,0.0,23.0,920.0,6.0,Frunk Erry,True,D,203,S
6371,6739_01,6739,01,Earth,0,G/1097/S,TRAPPIST-1e,44.0,0,0.0,714.0,174.0,0.0,0.0,Ninaha Stantiagord,True,G,1097,S
6372,6741_01,6741,01,Earth,0,G/1098/S,TRAPPIST-1e,37.0,0,0.0,1190.0,4.0,455.0,71.0,Heald Reyersendry,True,G,1098,S
6373,6741_02,6741,02,Earth,0,F/1286/S,PSO J318.5-22,18.0,0,103.0,0.0,181.0,1611.0,22.0,Jeandy Reyersendry,False,F,1286,S
6374,6742_01,6742,01,Earth,0,F/1287/S,TRAPPIST-1e,33.0,0,1288.0,2.0,0.0,0.0,1.0,Elanie Talls,True,F,1287,S
6375,6744_01,6744,01,Mars,0,F/1399/P,TRAPPIST-1e,21.0,0,1244.0,0.0,1119.0,0.0,3.0,Blakes Nan,False,F,1399,P
6376,6744_02,6744,02,Mars,0,F/1399/P,TRAPPIST-1e,38.0,0,1717.0,16.0,39.0,0.0,48.0,Ane Nan,False,F,1399,P
6377,6744_03,6744,03,Mars,0,D/212/P,55 Cancri e,16.0,0,1337.0,0.0,2614.0,0.0,0.0,Crick Nan,False,D,212,P
6378,6744_04,6744,04,Mars,1,E/431/P,TRAPPIST-1e,58.0,0,0.0,"<bound method Series.mean of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: FoodCourt, Length: 8693, dtype: object>",0.0,0.0,0.0,Frus Nan,False,E,431,P
6379,6744_05,6744,05,Mars,0,E/431/P,TRAPPIST-1e,41.0,0,1203.0,756.0,140.0,0.0,0.0,Row Nan,False,E,431,P
6380,6745_01,6745,01,Earth,0,F/1400/P,PSO J318.5-22,28.0,0,545.0,0.0,501.0,0.0,0.0,Jimmyn Mcinton,False,F,1400,P
6381,6746_01,6746,01,Earth,1,G/1092/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Luison Mcinton,True,G,1092,P
6382,6747_01,6747,01,Europa,1,C/215/P,TRAPPIST-1e,31.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",0.0,0.0,0.0,0.0,Duhrak Alaxed,True,C,215,P
6383,6748_01,6748,01,Mars,1,F/1289/S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",0.0,Cank Scake,True,F,1289,S
6384,6748_02,6748,02,Mars,0,F/1289/S,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Gra Scake,True,F,1289,S
6385,6748_03,6748,03,Mars,0,F/1289/S,TRAPPIST-1e,25.0,0,1610.0,29.0,6.0,0.0,0.0,Gut Scake,False,F,1289,S
6386,6748_04,6748,04,Mars,0,D/205/S,TRAPPIST-1e,34.0,0,470.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",45.0,539.0,Moss Scake,False,D,205,S
6387,6749_01,6749,01,Earth,0,G/1093/P,TRAPPIST-1e,21.0,0,0.0,13.0,813.0,0.0,0.0,Luzel Barrelliver,True,G,1093,P
6388,6750_01,6750,01,Earth,0,G/1094/P,TRAPPIST-1e,29.0,0,0.0,95.0,424.0,1.0,364.0,Rona Goody,False,G,1094,P
6389,6751_01,6751,01,Mars,1,F/1290/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Trisp Berle,True,F,1290,S
6390,6751_02,6751,02,Mars,1,E/446/S,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Fal Berle,False,E,446,S
6391,6753_01,6753,01,Europa,1,B/226/P,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Stra Frablerly,True,B,226,P
6392,6753_02,6753,02,Europa,0,B/226/P,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Aldibi Frablerly,False,B,226,P
6393,6754_01,6754,01,Europa,0,C/250/S,TRAPPIST-1e,25.0,1,0.0,4209.0,0.0,2.0,896.0,Marin Gealably,True,C,250,S
6394,6756_01,6756,01,Earth,0,F/1402/P,TRAPPIST-1e,23.0,0,0.0,0.0,12.0,726.0,19.0,Winia Pittson,False,F,1402,P
6395,6756_02,6756,02,Earth,0,G/1095/P,PSO J318.5-22,46.0,0,0.0,0.0,743.0,4.0,6.0,Monah Pittson,True,G,1095,P
6396,6756_03,6756,03,Earth,0,G/1095/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Melvia Pittson,True,G,1095,P
6397,6757_01,6757,01,Mars,0,F/1292/S,TRAPPIST-1e,53.0,0,1964.0,0.0,635.0,0.0,0.0,Eaturs Dato,False,F,1292,S
6398,6758_01,6758,01,Earth,0,F/1403/P,55 Cancri e,25.0,0,76.0,600.0,0.0,0.0,25.0,Sanney Gaineyerson,False,F,1403,P
6399,6760_01,6760,01,Mars,0,F/1404/P,PSO J318.5-22,30.0,0,51.0,0.0,1373.0,0.0,5.0,Shex Pri,True,F,1404,P
6400,6761_01,6761,01,Mars,1,F/1405/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Nute Curte,True,F,1405,P
6401,6761_02,6761,02,Mars,0,E/432/P,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Neysma Horte,False,E,432,P
6402,6762_01,6762,01,Earth,0,F/1293/S,55 Cancri e,54.0,0,0.0,704.0,0.0,0.0,0.0,Monard Jenkinnedy,False,F,1293,S
6403,6763_01,6763,01,Earth,0,G/1097/P,TRAPPIST-1e,20.0,0,0.0,97.0,725.0,26.0,104.0,Bonyam Berges,True,G,1097,P
6404,6764_01,6764,01,Mars,0,F/1294/S,TRAPPIST-1e,32.0,0,2937.0,60.0,696.0,0.0,0.0,Single Rake,False,F,1294,S
6405,6764_02,6764,02,Mars,0,F/1294/S,TRAPPIST-1e,31.0,0,76.0,0.0,2398.0,102.0,23.0,Supix Rake,True,F,1294,S
6406,6765_01,6765,01,Mars,1,F/1295/S,TRAPPIST-1e,55.0,0,0.0,0.0,0.0,0.0,0.0,Lifes Fache,True,F,1295,S
6407,6766_01,6766,01,Earth,0,G/1098/P,PSO J318.5-22,16.0,0,399.0,0.0,3.0,0.0,137.0,Viviay Nieldson,False,G,1098,P
6408,6766_02,6766,02,Earth,1,G/1098/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Carita Warrishales,True,G,1098,P
6409,6766_03,6766,03,Earth,1,G/1098/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Reneen Warrishales,True,G,1098,P
6410,6773_01,6773,01,Earth,0,F/1407/P,TRAPPIST-1e,33.0,0,47.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",3047.0,Scotte Greeves,False,F,1407,P
6411,6774_01,6774,01,Earth,1,G/1100/P,TRAPPIST-1e,45.0,0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,0.0,Jord Steinardson,True,G,1100,P
6412,6774_02,6774,02,Earth,1,G/1100/P,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Donnie Steinardson,False,G,1100,P
6413,6774_03,6774,03,Earth,0,F/1408/P,TRAPPIST-1e,33.0,0,0.0,0.0,704.0,0.0,0.0,Tancis Steinardson,False,F,1408,P
6414,6775_01,6775,01,Earth,1,G/1101/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,,True,G,1101,S
6415,6776_01,6776,01,Earth,0,F/1409/P,55 Cancri e,24.0,0,1.0,0.0,0.0,691.0,0.0,Alancy Mcgoway,False,F,1409,P
6416,6778_01,6778,01,Earth,0,F/1299/S,TRAPPIST-1e,47.0,0,0.0,758.0,0.0,0.0,1417.0,Brada Fielson,False,F,1299,S
6417,6779_01,6779,01,Europa,0,B/258/S,TRAPPIST-1e,37.0,0,0.0,7920.0,270.0,1.0,322.0,Terope Busive,True,B,258,S
6418,6779_02,6779,02,Europa,1,B/258/S,55 Cancri e,14.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",0.0,0.0,0.0,0.0,Alhail Stioutody,True,B,258,S
6419,6779_03,6779,03,Europa,1,B/258/S,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,Tabanar Stioutody,True,B,258,S
6420,6779_04,6779,04,Europa,0,B/258/S,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Altara Stioutody,True,B,258,S
6421,6780_01,6780,01,Europa,1,C/251/S,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Antinon Plaricit,True,C,251,S
6422,6780_02,6780,02,Europa,0,C/251/S,TRAPPIST-1e,39.0,0,2167.0,30.0,1472.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",0.0,Eltan Plaricit,True,C,251,S
6423,6782_01,6782,01,Earth,0,F/1300/S,PSO J318.5-22,15.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",0.0,533.0,72.0,0.0,Samany Ments,False,F,1300,S
6424,6784_01,6784,01,Earth,0,G/1102/S,55 Cancri e,60.0,0,0.0,0.0,0.0,8.0,698.0,Allena Currisones,False,G,1102,S
6425,6784_02,6784,02,Earth,0,G/1102/S,TRAPPIST-1e,49.0,0,0.0,366.0,0.0,0.0,401.0,Rosey Currisones,True,G,1102,S
6426,6786_01,6786,01,Earth,0,F/1410/P,PSO J318.5-22,23.0,0,8.0,173.0,0.0,1052.0,0.0,Jeret Hendrewsons,False,F,1410,P
6427,6787_01,6787,01,Earth,0,F/1411/P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Iney Booneid,True,F,1411,P
6428,6787_02,6787,02,Earth,0,F/1411/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Helean Booneid,False,F,1411,P
6429,6787_03,6787,03,Earth,0,F/1411/P,TRAPPIST-1e,17.0,0,108.0,4.0,1898.0,13.0,0.0,Therta Hurchanney,False,F,1411,P
6430,6787_04,6787,04,Earth,1,F/1411/P,PSO J318.5-22,42.0,0,0.0,0.0,0.0,0.0,0.0,Cassa Booneid,True,F,1411,P
6431,6787_05,6787,05,Earth,1,F/1411/P,TRAPPIST-1e,16.0,0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Reneen Booneid,True,F,1411,P
6432,6787_06,6787,06,Earth,0,F/1411/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Joelan Booneid,True,F,1411,P
6433,6787_07,6787,07,Earth,0,F/1411/P,TRAPPIST-1e,26.0,0,113.0,38.0,0.0,0.0,630.0,Vandy Booneid,False,F,1411,P
6434,6788_01,6788,01,Earth,0,G/1103/P,TRAPPIST-1e,56.0,0,2.0,736.0,0.0,71.0,0.0,Glenna Weberton,False,G,1103,P
6435,6789_01,6789,01,Mars,0,D/213/P,55 Cancri e,26.0,0,866.0,0.0,0.0,0.0,0.0,Widous Mone,True,D,213,P
6436,6792_01,6792,01,Mars,0,F/1412/P,TRAPPIST-1e,41.0,0,145.0,0.0,2383.0,30.0,40.0,Razzle Reate,True,F,1412,P
6437,6794_01,6794,01,Mars,0,D/206/S,TRAPPIST-1e,27.0,0,20.0,0.0,1000.0,36.0,0.0,Slig Conie,True,D,206,S
6438,6796_01,6796,01,Earth,0,G/1104/P,TRAPPIST-1e,31.0,0,470.0,0.0,0.0,182.0,52.0,Arlen Kellyons,False,G,1104,P
6439,6798_01,6798,01,Earth,0,F/1414/P,TRAPPIST-1e,40.0,0,3.0,0.0,61.0,0.0,742.0,Therly Jacostarks,True,F,1414,P
6440,6799_01,6799,01,Europa,1,C/252/S,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,Terops Namsheary,True,C,252,S
6441,6800_01,6800,01,Earth,1,G/1105/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Luise Krampbelles,True,G,1105,P
6442,6801_01,6801,01,Europa,0,B/259/S,TRAPPIST-1e,50.0,1,0.0,7293.0,136.0,97.0,440.0,Syrmino Imprank,True,B,259,S
6443,6802_01,6802,01,Europa,0,A/68/P,55 Cancri e,42.0,0,1751.0,516.0,0.0,12.0,672.0,Eleb Disteady,False,A,68,P
6444,6805_01,6805,01,Europa,0,E/449/S,TRAPPIST-1e,50.0,0,52.0,996.0,0.0,700.0,1.0,Alathim Suasharic,False,E,449,S
6445,6806_01,6806,01,Earth,0,G/1104/S,TRAPPIST-1e,39.0,0,14.0,583.0,310.0,0.0,0.0,Anniey Gallenry,True,G,1104,S
6446,6808_01,6808,01,Earth,0,F/1416/P,TRAPPIST-1e,27.0,0,0.0,"<bound method Series.mean of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: FoodCourt, Length: 8693, dtype: object>",192.0,38.0,599.0,Yolas Santantines,False,F,1416,P
6447,6810_01,6810,01,Mars,1,E/450/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Yots Knik,True,E,450,S
6448,6810_02,6810,02,Mars,0,E/450/S,TRAPPIST-1e,30.0,0,768.0,11.0,2010.0,0.0,0.0,Cruses Knik,True,E,450,S
6449,6810_03,6810,03,Mars,1,,TRAPPIST-1e,16.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",0.0,0.0,0.0,0.0,Cings Knik,True,,,
6450,6810_04,6810,04,Earth,1,E/450/S,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Shex Knik,True,E,450,S
6451,6810_05,6810,05,Mars,1,E/450/S,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,Dors Knik,True,E,450,S
6452,6813_01,6813,01,Earth,0,F/1417/P,55 Cancri e,22.0,0,38.0,19.0,348.0,217.0,115.0,Thell Newtontoss,False,F,1417,P
6453,6814_01,6814,01,Mars,0,E/451/S,55 Cancri e,36.0,0,1339.0,6.0,7810.0,0.0,0.0,Flark Potte,True,E,451,S
6454,6816_01,6816,01,Earth,1,G/1108/P,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,Allyny Ewiseston,False,G,1108,P
6455,6816_02,6816,02,Earth,0,G/1108/P,TRAPPIST-1e,28.0,0,944.0,0.0,0.0,0.0,75.0,Hilly Ewiseston,False,G,1108,P
6456,6816_03,6816,03,Earth,1,G/1108/P,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,Enrie Mcfarley,True,G,1108,P
6457,6816_04,6816,04,Earth,0,G/1108/P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Troyce Ewiseston,True,G,1108,P
6458,6816_05,6816,05,Earth,1,G/1108/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Lerion Ewiseston,False,G,1108,P
6459,6816_06,6816,06,Earth,1,G/1108/P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Evey Ewiseston,True,G,1108,P
6460,6817_01,6817,01,Earth,0,F/1304/S,TRAPPIST-1e,37.0,0,21.0,54.0,5.0,178.0,431.0,Adria Bakericks,False,F,1304,S
6461,6818_01,6818,01,Earth,0,F/1418/P,TRAPPIST-1e,31.0,0,32.0,2667.0,0.0,0.0,9.0,Bra Midtt,True,F,1418,P
